C_ID,R_ID,R_Date,R_Time
120000934,923139,13-07-2017,11:30
120000935,793809,13-07-2017,11:45
120000936,612648,13-07-2017,12:00
120000937,912001,13-07-2017,12:15
120000938,145419,13-07-2017,12:30
120000939,461672,14-07-2017,12:45
120000940,544536,14-07-2017,13:00
120000941,217553,14-07-2017,13:15
120000942,430820,14-07-2017,13:30
120000943,799535,14-07-2017,13:45
120000944,881515,14-07-2017,14:00
120000945,879225,14-07-2017,14:15
120000946,578122,14-07-2017,14:30
120000947,600967,15-07-2017,14:45
120000948,879711,15-07-2017,15:00
120000949,807551,15-07-2017,15:15
120000950,316780,15-07-2017,15:30
120000951,609845,15-07-2017,15:45
120000952,559764,15-07-2017,16:00
120000953,946931,16-07-2017,16:15
120000954,888353,16-07-2017,16:30
120000955,696390,16-07-2017,16:45
120000956,421594,16-07-2017,17:00
120000957,157817,16-07-2017,09:00
120000958,382916,16-07-2017,09:15
120000959,326617,16-07-2017,09:30
120000960,995962,16-07-2017,09:45
120000961,709637,16-07-2017,10:00
120000962,914622,16-07-2017,10:15
120000963,245943,17-07-2017,10:30
120000964,426288,17-07-2017,10:45
120000965,624934,17-07-2017,11:00
120000966,360379,18-07-2017,11:15
120000967,650850,18-07-2017,11:30
120000968,571630,18-07-2017,11:45
120000969,639193,18-07-2017,12:00
120000970,955585,18-07-2017,12:15
120000971,484965,19-07-2017,12:30
120000972,693509,19-07-2017,12:45
120000973,600630,19-07-2017,13:00
120000974,685144,21-07-2017,13:15
120000975,799303,21-07-2017,13:30
120000976,320918,21-07-2017,13:45
120000977,299882,21-07-2017,14:00
120000978,399491,21-07-2017,14:15
120000979,848798,21-07-2017,14:30
120000980,749390,21-07-2017,14:45
120000981,260908,21-07-2017,15:00
120000982,679738,21-07-2017,15:15
120000983,247346,22-07-2017,15:30
120000984,747205,22-07-2017,15:45
120000985,695151,22-07-2017,16:00
120000986,505474,22-07-2017,16:15
120000987,803643,22-07-2017,16:30
120000988,650791,22-07-2017,16:45
120000989,984432,23-07-2017,17:00
120000990,107252,23-07-2017,09:00
120000991,388246,23-07-2017,09:00
120000992,671513,23-07-2017,09:15
120000993,896407,23-07-2017,09:30
120000994,905003,23-07-2017,09:45
120000995,975976,23-07-2017,10:00
120000996,239548,23-07-2017,10:15
120000997,354995,24-07-2017,10:30
120000998,545030,24-07-2017,10:45
120000999,859556,24-07-2017,11:00
120001000,732513,24-07-2017,11:15
120001001,619982,24-07-2017,11:30
120001002,996366,24-07-2017,11:45
120001003,404407,25-07-2017,12:00
120001004,283213,25-07-2017,12:15
120001005,979334,25-07-2017,12:30
120001006,393848,26-07-2017,12:45
120001007,665400,26-07-2017,13:00
120001008,705825,26-07-2017,13:15
120001009,883040,26-07-2017,13:30
120001010,602615,26-07-2017,13:45
120001011,970258,26-07-2017,14:00
120001012,598450,26-07-2017,14:15
120001013,226976,26-07-2017,14:30
120001014,246458,27-07-2017,14:45
120001015,485201,27-07-2017,15:00
120001016,856062,27-07-2017,15:15
120001017,169604,27-07-2017,15:30
120001018,529321,28-07-2017,15:45
120001019,821293,28-07-2017,16:00
120001020,540270,28-07-2017,16:15
120001021,895702,28-07-2017,16:30
120001022,607592,28-07-2017,16:45
120001023,935123,28-07-2017,17:00
120001024,478063,29-07-2017,09:00
120001025,989798,29-07-2017,09:00
120001026,835338,29-07-2017,09:15
120001027,643193,29-07-2017,09:30
120001028,680019,29-07-2017,09:45
120001029,444038,29-07-2017,10:00
120001030,555471,29-07-2017,10:15
120001031,438344,30-07-2017,10:30
120001032,385475,30-07-2017,10:45
120001033,838876,30-07-2017,11:00
120001034,923139,30-07-2017,11:15
120001035,793809,31-07-2017,11:30
120001036,612648,31-07-2017,11:45
120001037,912001,31-07-2017,12:00
120001038,145419,31-07-2017,12:15
120001039,461672,31-07-2017,12:30
120001040,544536,31-07-2017,12:45
120001041,217553,01-08-2017,13:00
120001042,430820,01-08-2017,13:15
120001043,799535,01-08-2017,13:30
120001044,881515,01-08-2017,13:45
120001045,879225,01-08-2017,14:00
120001046,578122,02-08-2017,14:15
120001047,600967,03-08-2017,14:30
120001048,879711,03-08-2017,14:45
120001049,807551,03-08-2017,15:00
120001050,316780,03-08-2017,15:15
120001051,609845,03-08-2017,15:30
120001052,559764,04-08-2017,15:45
120001053,946931,04-08-2017,16:00
120001054,888353,04-08-2017,16:15
120001055,696390,04-08-2017,16:30
120001056,421594,04-08-2017,16:45
120001057,157817,04-08-2017,17:00
120001058,382916,05-08-2017,09:00
120001059,326617,05-08-2017,09:00
120001060,995962,06-08-2017,09:15
120001061,709637,06-08-2017,09:30
120001062,914622,06-08-2017,09:45
120001063,245943,06-08-2017,10:00
120001064,426288,06-08-2017,10:15
120001065,624934,07-08-2017,10:30
120001066,360379,07-08-2017,10:45
120001067,650850,07-08-2017,11:00
120001068,571630,07-08-2017,11:15
120001069,639193,07-08-2017,11:30
120001070,955585,07-08-2017,11:45
120001071,484965,07-08-2017,12:00
120001072,693509,08-08-2017,12:15
120001073,600630,08-08-2017,12:30
120001074,685144,08-08-2017,12:45
120001075,799303,09-08-2017,13:00
120001076,320918,09-08-2017,13:15
120001077,299882,09-08-2017,13:30
120001078,399491,09-08-2017,13:45
120001079,848798,09-08-2017,14:00
120001080,749390,09-08-2017,14:15
120001081,260908,09-08-2017,14:30
120001082,679738,10-08-2017,14:45
120001083,247346,10-08-2017,15:00
120001084,747205,10-08-2017,15:15
120001085,695151,10-08-2017,15:30
120001086,505474,10-08-2017,15:45
120001087,803643,10-08-2017,16:00
120001088,650791,11-08-2017,16:15
120001089,984432,11-08-2017,16:30
120001090,107252,11-08-2017,16:45
120001091,388246,11-08-2017,17:00
120001092,671513,11-08-2017,09:00
120001093,896407,11-08-2017,09:00
120001094,905003,11-08-2017,09:15
120001095,975976,11-08-2017,09:30
120001096,239548,12-08-2017,09:45
120001097,354995,13-08-2017,10:00
120001098,545030,13-08-2017,10:15
120001099,859556,13-08-2017,10:30
120001100,732513,14-08-2017,10:45
120001101,619982,14-08-2017,11:00
120001102,996366,14-08-2017,11:15
120001103,404407,15-08-2017,11:30
120001104,283213,15-08-2017,11:45
120001105,979334,15-08-2017,12:00
120001106,393848,15-08-2017,12:15
120001107,665400,16-08-2017,12:30
120001108,705825,16-08-2017,12:45
120001109,883040,16-08-2017,13:00
120001110,602615,16-08-2017,13:15
120001111,970258,16-08-2017,13:30
120001112,598450,16-08-2017,13:45
120001113,226976,16-08-2017,14:00
120001114,246458,17-08-2017,14:15
120001115,485201,17-08-2017,14:30
120001116,856062,17-08-2017,14:45
120001117,169604,17-08-2017,15:00
120001118,529321,17-08-2017,15:15
120001119,821293,18-08-2017,15:30
120001120,540270,18-08-2017,15:45
120001121,895702,18-08-2017,16:00
120001122,607592,18-08-2017,16:15
120001123,935123,18-08-2017,16:30
120001124,478063,18-08-2017,16:45
120001125,989798,18-08-2017,17:00
120001126,835338,19-08-2017,09:00
120001127,643193,19-08-2017,09:00
120001128,680019,19-08-2017,09:15
120001129,444038,19-08-2017,09:30
120001130,555471,19-08-2017,09:45
120001131,438344,19-08-2017,10:00
120001132,385475,20-08-2017,10:15
120001133,838876,20-08-2017,10:30
120001134,923139,21-08-2017,10:45
120001135,793809,21-08-2017,11:00
120001136,612648,21-08-2017,11:15
120001137,912001,22-08-2017,11:30
120001138,145419,22-08-2017,11:45
120001139,461672,22-08-2017,12:00
120001140,544536,22-08-2017,12:15
120001141,217553,23-08-2017,12:30
120001142,430820,23-08-2017,12:45
120001143,799535,23-08-2017,13:00
120001144,881515,23-08-2017,13:15
120001145,879225,23-08-2017,13:30
120001146,578122,24-08-2017,13:45
120001147,600967,24-08-2017,14:00
120001148,879711,24-08-2017,14:15
120001149,807551,24-08-2017,14:30
120001150,316780,24-08-2017,14:45
120001151,609845,24-08-2017,15:00
120001152,559764,25-08-2017,15:15
120001153,946931,25-08-2017,15:30
120001154,888353,25-08-2017,15:45
120001155,696390,26-08-2017,16:00
120001156,421594,26-08-2017,16:15
120001157,157817,26-08-2017,16:30
120001158,382916,27-08-2017,16:45
120001159,326617,27-08-2017,17:00
120001160,995962,27-08-2017,09:00
120001161,709637,27-08-2017,09:00
120001162,914622,27-08-2017,09:15
120001163,245943,27-08-2017,09:30
120001164,426288,27-08-2017,09:45
120001165,624934,27-08-2017,10:00
120001166,360379,28-08-2017,10:15
120001167,650850,28-08-2017,10:30
120001168,571630,29-08-2017,10:45
120001169,639193,29-08-2017,11:00
120001170,955585,30-08-2017,11:15
120001171,484965,30-08-2017,11:30
120001172,693509,30-08-2017,11:45
120001173,600630,30-08-2017,12:00
120001174,685144,30-08-2017,12:15
120001175,799303,31-08-2017,12:30
120001176,320918,31-08-2017,12:45
120001177,299882,31-08-2017,13:00
120001178,399491,31-08-2017,13:15
120001179,848798,31-08-2017,13:30
120001180,749390,31-08-2017,13:45
120001181,260908,01-09-2017,14:00
120001182,679738,01-09-2017,14:15
120001183,247346,02-09-2017,14:30
120001184,747205,02-09-2017,14:45
120001185,695151,02-09-2017,15:00
120001186,505474,02-09-2017,15:15
120001187,803643,02-09-2017,15:30
120001188,650791,03-09-2017,15:45
120001189,984432,04-09-2017,16:00
120001190,107252,04-09-2017,16:15
120001191,388246,04-09-2017,16:30
120001192,671513,04-09-2017,16:45
120001193,896407,04-09-2017,17:00
120001194,905003,04-09-2017,09:00
120001195,975976,04-09-2017,09:15
120001196,239548,04-09-2017,09:30
120001197,354995,04-09-2017,09:45
120001198,545030,05-09-2017,10:00
120001199,859556,05-09-2017,10:15
120001200,732513,05-09-2017,10:30
120001201,619982,05-09-2017,10:45
120001202,996366,05-09-2017,11:00
120001203,404407,06-09-2017,11:15
120001204,283213,06-09-2017,11:30
120001205,979334,06-09-2017,11:45
120001206,393848,06-09-2017,12:00
120001207,665400,06-09-2017,12:15
120001208,705825,07-09-2017,12:30
120001209,883040,07-09-2017,12:45
120001210,602615,07-09-2017,13:00
120001211,970258,08-09-2017,13:15
120001212,598450,08-09-2017,13:30
120001213,226976,08-09-2017,13:45
120001214,246458,08-09-2017,14:00
120001215,485201,09-09-2017,14:15
120001216,856062,09-09-2017,14:30
120001217,169604,09-09-2017,14:45
120001218,529321,10-09-2017,15:00
120001219,821293,10-09-2017,15:15
120001220,540270,10-09-2017,15:30
120001221,895702,10-09-2017,15:45
120001222,607592,11-09-2017,16:00
120001223,935123,11-09-2017,16:15
120001224,478063,11-09-2017,16:30
120001225,989798,11-09-2017,16:45
120001226,835338,11-09-2017,17:00
120001227,643193,12-09-2017,09:00
120001228,680019,12-09-2017,09:15
120001229,444038,13-09-2017,09:30
120001230,555471,13-09-2017,09:45
120001231,438344,14-09-2017,10:00
120001232,385475,14-09-2017,10:15
120001233,838876,14-09-2017,10:30
120001234,923139,14-09-2017,10:45
120001235,793809,15-09-2017,11:00
120001236,612648,15-09-2017,11:15
120001237,912001,15-09-2017,11:30
120001238,145419,16-09-2017,11:45
120001239,461672,16-09-2017,12:00
120001240,544536,16-09-2017,12:15
120001241,217553,17-09-2017,12:30
120001242,430820,17-09-2017,12:45
120001243,799535,17-09-2017,13:00
120001244,881515,17-09-2017,13:15
120001245,879225,17-09-2017,13:30
120001246,578122,17-09-2017,13:45
120001247,600967,17-09-2017,14:00
120001248,879711,18-09-2017,14:15
120001249,807551,18-09-2017,14:30
120001250,316780,18-09-2017,14:45
120001251,609845,18-09-2017,15:00
120001252,559764,19-09-2017,15:15
120001253,946931,19-09-2017,15:30
120001254,888353,19-09-2017,15:45
120001255,696390,19-09-2017,16:00
120001256,421594,19-09-2017,16:15
120001257,157817,20-09-2017,16:30
120001258,382916,20-09-2017,16:45
120001259,326617,20-09-2017,17:00
120001260,995962,20-09-2017,09:00
120001261,709637,20-09-2017,09:15
120001262,914622,20-09-2017,09:30
120001263,245943,20-09-2017,09:45
120001264,426288,21-09-2017,10:00
120001265,624934,21-09-2017,10:15
120001266,360379,22-09-2017,10:30
120001267,650850,22-09-2017,10:45
120001268,571630,22-09-2017,11:00
120001269,639193,22-09-2017,11:15
120001270,955585,22-09-2017,11:30
120001271,484965,22-09-2017,11:45
120001272,693509,22-09-2017,12:00
120001273,600630,22-09-2017,12:15
120001274,685144,22-09-2017,12:30
120001275,799303,22-09-2017,12:45
120001276,320918,22-09-2017,13:00
120001277,299882,22-09-2017,13:15
120001278,399491,23-09-2017,13:30
120001279,848798,23-09-2017,13:45
120001280,749390,23-09-2017,14:00
120001281,260908,23-09-2017,14:15
120001282,679738,23-09-2017,14:30
120001283,247346,24-09-2017,14:45
120001284,747205,24-09-2017,15:00
120001285,695151,24-09-2017,15:15
120001286,505474,24-09-2017,15:30
120001287,803643,24-09-2017,15:45
120001288,650791,25-09-2017,16:00
120001289,984432,25-09-2017,16:15
120001290,107252,25-09-2017,16:30
120001291,388246,25-09-2017,16:45
120001292,671513,26-09-2017,17:00
120001293,896407,26-09-2017,09:00
120001294,905003,26-09-2017,09:15
120001295,975976,26-09-2017,09:30
120001296,239548,26-09-2017,09:45
120001297,354995,26-09-2017,10:00
120001298,545030,26-09-2017,10:15
120001299,859556,27-09-2017,10:30
120001300,732513,27-09-2017,10:45
120001301,619982,27-09-2017,11:00
120001302,996366,27-09-2017,11:15
120001303,404407,27-09-2017,11:30
120001304,283213,27-09-2017,11:45
120001305,979334,27-09-2017,12:00
120001306,393848,28-09-2017,12:15
120001307,665400,28-09-2017,12:30
120001308,705825,28-09-2017,12:45
120001309,883040,28-09-2017,13:00
120001310,602615,28-09-2017,13:15
120001311,970258,28-09-2017,13:30
120001312,598450,28-09-2017,13:45
120001313,226976,28-09-2017,14:00
120001314,246458,30-09-2017,14:15
120001315,485201,30-09-2017,14:30
120001316,856062,30-09-2017,14:45
120001317,169604,01-10-2017,15:00
120001318,529321,01-10-2017,15:15
120001319,821293,02-10-2017,15:30
120001320,540270,02-10-2017,15:45
120001321,895702,02-10-2017,16:00
120001322,607592,02-10-2017,16:15
120001323,935123,03-10-2017,16:30
120001324,478063,03-10-2017,16:45
120001325,989798,03-10-2017,17:00
120001326,835338,03-10-2017,09:00
120001327,643193,03-10-2017,09:15
120001328,680019,04-10-2017,09:30
120001329,444038,04-10-2017,09:45
120001330,555471,04-10-2017,10:00
120001331,438344,05-10-2017,10:15
120001332,385475,05-10-2017,10:30
120001333,838876,05-10-2017,10:45
120001334,923139,05-10-2017,11:00
120001335,793809,05-10-2017,11:15
120001336,612648,06-10-2017,11:30
120001337,912001,06-10-2017,11:45
120001338,145419,06-10-2017,12:00
120001339,461672,06-10-2017,12:15
120001340,544536,06-10-2017,12:30
120001341,217553,06-10-2017,12:45
120001342,430820,07-10-2017,13:00
120001343,799535,07-10-2017,13:15
120001344,881515,07-10-2017,13:30
120001345,879225,07-10-2017,13:45
120001346,578122,08-10-2017,14:00
120001347,600967,08-10-2017,14:15
120001348,879711,08-10-2017,14:30
120001349,807551,08-10-2017,14:45
120001350,316780,09-10-2017,15:00
120001351,609845,09-10-2017,15:15
120001352,559764,09-10-2017,15:30
120001353,946931,09-10-2017,15:45
120001354,888353,09-10-2017,16:00
120001355,696390,09-10-2017,16:15
120001356,421594,09-10-2017,16:30
120001357,157817,10-10-2017,16:45
120001358,382916,10-10-2017,17:00
120001359,326617,10-10-2017,09:00
120001360,995962,10-10-2017,09:15
120001361,709637,11-10-2017,09:30
120001362,914622,11-10-2017,09:45
120001363,245943,11-10-2017,10:00
120001364,426288,12-10-2017,10:15
120001365,624934,12-10-2017,10:30
120001366,360379,12-10-2017,10:45
120001367,650850,13-10-2017,11:00
120001368,571630,13-10-2017,11:15
120001369,639193,13-10-2017,11:30
120001370,955585,13-10-2017,11:45
120001371,484965,14-10-2017,12:00
120001372,693509,15-10-2017,12:15
120001373,600630,15-10-2017,12:30
120001374,685144,15-10-2017,12:45
120001375,799303,15-10-2017,13:00
120001376,320918,16-10-2017,13:15
120001377,299882,16-10-2017,13:30
120001378,399491,17-10-2017,13:45
120001379,848798,18-10-2017,14:00
120001380,749390,18-10-2017,14:15
120001381,260908,18-10-2017,14:30
120001382,679738,18-10-2017,14:45
120001383,247346,18-10-2017,15:00
120001384,747205,18-10-2017,15:15
120001385,695151,18-10-2017,15:30
120001386,505474,19-10-2017,15:45
120001387,803643,19-10-2017,16:00
120001388,650791,19-10-2017,16:15
120001389,984432,19-10-2017,16:30
120001390,107252,19-10-2017,16:45
120001391,388246,19-10-2017,17:00
120001392,671513,19-10-2017,09:00
120001393,896407,20-10-2017,09:15
120001394,905003,20-10-2017,09:30
120001395,975976,20-10-2017,09:45
120001396,239548,20-10-2017,10:00
120001397,354995,21-10-2017,10:15
120001398,545030,21-10-2017,10:30
120001399,859556,21-10-2017,10:45
120001400,732513,21-10-2017,11:00
120001401,619982,21-10-2017,11:15
120001402,996366,21-10-2017,11:30
120001403,404407,21-10-2017,11:45
120001404,283213,21-10-2017,12:00
120001405,979334,21-10-2017,12:15
120001406,393848,22-10-2017,12:30
120001407,665400,22-10-2017,12:45
120001408,705825,23-10-2017,13:00
120001409,883040,23-10-2017,13:15
120001410,602615,23-10-2017,13:30
120001411,970258,23-10-2017,13:45
120001412,598450,23-10-2017,14:00
120001413,226976,23-10-2017,14:15
120001414,246458,23-10-2017,14:30
120001415,485201,24-10-2017,14:45
120001416,856062,24-10-2017,15:00
120001417,169604,24-10-2017,15:15
120001418,529321,24-10-2017,15:30
120001419,821293,24-10-2017,15:45
120001420,540270,25-10-2017,16:00
120001421,895702,25-10-2017,16:15
120001422,607592,25-10-2017,16:30
120001423,935123,25-10-2017,16:45
120001424,478063,25-10-2017,17:00
120001425,989798,26-10-2017,09:00
120001426,835338,26-10-2017,09:15
120001427,643193,26-10-2017,09:30
120001428,680019,27-10-2017,09:45
120001429,444038,27-10-2017,10:00
120001430,555471,28-10-2017,10:15
120001431,438344,29-10-2017,10:30
120001432,385475,29-10-2017,10:45
120001433,838876,29-10-2017,11:00
120001434,923139,29-10-2017,11:15
120001435,793809,30-10-2017,11:30
120001436,612648,30-10-2017,11:45
120001437,912001,30-10-2017,12:00
120001438,145419,31-10-2017,12:15
120001439,461672,31-10-2017,12:30
120001440,544536,31-10-2017,12:45
120001441,217553,31-10-2017,13:00
120001442,430820,31-10-2017,13:15
120001443,799535,31-10-2017,13:30
